image,cell_id,area,perimeter,circularity,eccentricity,aspect_ratio,major_axis_length,minor_axis_length,solidity,extent,mean_intensity,std_intensity,centroid_row,centroid_col,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,33,631.0,93.25483399593904,0.9117935519150445,0.6698022368597405,1.3467296361121974,32.92707377112959,24.449654101460943,0.9692780337941628,0.7538829151732378,535.9556259904913,68.03055570515846,95.50871632329635,256.3486529318542,759.5876428330682,0.222109416606273,0.18657332455602288,0.9144846641764899
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,34,654.0,97.59797974644665,0.86279169569556,0.7632606928671594,1.5477704497393432,35.992801918038595,23.254612416266294,0.9646017699115044,0.7694117647058824,485.56269113149847,72.29347817924673,99.26146788990826,430.76146788990826,768.7373228609531,0.20630720202213204,0.17301158419735357,0.9296956191687306
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,35,500.0,88.76955262170048,0.79735515451575,0.8537203586764629,1.920374572078205,35.19314976978099,18.326190255526768,0.9596928982725528,0.7518796992481203,682.836,88.95203822285355,98.202,33.234,1759.8179529706622,0.223581083025878,0.17860084587443614,0.8107330293407373
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,36,201.0,59.11269837220809,0.7228436206191303,0.9106072562156285,2.419709083590927,25.065173776802435,10.358755086212637,0.9220183486238532,0.5710227272727273,2494.6169154228855,920.0924177637299,114.3681592039801,373.547263681592,1339.0521239177542,0.371138660289034,0.34684352363472687,0.9071300267724596
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,37,583.0,89.25483399593904,0.9196338016115877,0.6198430999422072,1.2743305245985677,30.86593549180938,24.221294943501878,0.966832504145937,0.7474358974358974,865.0994854202402,246.42664835322321,117.00514579759863,217.11663807890224,476.84156233420737,0.22795223383186244,0.18732391311473676,0.9577515132023384
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,38,825.0,111.25483399593905,0.8375794867799738,0.8353749464792569,1.8192384898065788,43.752621874325804,24.049964927345826,0.974025974025974,0.7994186046511628,647.6024242424243,108.78760844737238,116.59636363636363,654.84,617.4591453408294,0.19119051917031174,0.14915527301816678,0.9353732695689154
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,39,948.0,128.22539674441617,0.724552898872177,0.9070854849361246,2.375599019536271,53.64999947188458,22.58377740968984,0.9713114754098361,0.6448979591836734,601.5675105485232,91.58760694615461,121.87341772151899,529.5105485232068,591.2814431591307,0.34081408223281334,0.3092470846427265,0.9447538215220768
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,40,810.0,106.08326112068524,0.904484562737811,0.5127282193478421,1.1647532080835956,34.905036037798276,29.96775264970389,0.9688995215311005,0.7685009487666035,616.6666666666666,97.99244112949998,125.62222222222222,24.576543209876544,546.312977497952,0.22417048306853182,0.1784505274457009,0.9497007454360786
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,41,679.0,109.05382386916236,0.7174602453187278,0.8972782229090887,2.2651826525427,44.986269499620576,19.859886110783535,0.9443671766342142,0.5547385620915033,509.7363770250368,70.01217873739833,134.79528718703978,270.1958762886598,468.37528258777417,0.43070683596089476,0.4008840681949887,0.9422722114474348
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,42,557.0,89.84062043356595,0.8672006091331683,0.7738195553384367,1.5787659602705029,33.5785044185625,21.268829746499744,0.9636678200692042,0.7252604166666666,600.342908438061,151.21661911558348,134.9210053859964,158.3644524236984,715.1761738838137,0.26398581050840597,0.21633506491215684,0.938812433597181
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,43,867.0,113.9827560572969,0.8385918818877951,0.7431486732306936,1.4944860943666816,40.95587916708862,27.404657240684795,0.9537953795379538,0.6880952380952381,528.1072664359862,98.63275835067815,145.4325259515571,90.16608996539793,562.6694504468455,0.31166128530879583,0.2623469451306767,0.9451956196409828
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,44,1170.0,131.74011537017762,0.8471486964336095,0.7879841937115911,1.6241795667884111,49.39783131940702,30.414020918317764,0.97581317764804,0.7779255319148937,909.8333333333334,190.1524545802814,162.94786324786324,394.94444444444446,439.07408936153126,0.22366744998200072,0.17970876671234368,0.9625715221299198
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,45,937.0,123.05382386916236,0.7776053272513774,0.8590500960901961,1.9535388905504683,48.756750968223436,24.958167561478522,0.9464646464646465,0.6453168044077136,1017.9690501600854,248.91564215138368,165.57950907150482,484.9519743863394,312.51120810209204,0.34654708551292224,0.3099265676409295,0.967228524318192
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,46,779.0,108.08326112068522,0.8379738032924741,0.7926550415103497,1.6402305498617191,40.551295852367275,24.722924381445026,0.9641089108910891,0.7260018639328985,670.0590500641848,152.4760773075152,173.85622593068035,51.80744544287548,458.4273593174487,0.26769083495540225,0.22443636541965387,0.9624739614476265
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,47,663.0,99.84062043356595,0.8358124772187996,0.8268385658881134,1.7779695848830768,38.90761245475345,21.883170997726655,0.9692982456140351,0.7727272727272727,477.209653092006,72.2062975721665,167.32428355957768,579.3469079939669,808.1724043500428,0.2066849115162121,0.17039911743791986,0.9229379297020908
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,48,824.0,108.91168824543142,0.8729474395683922,0.7456703128736345,1.5007914896734984,39.707786378342895,26.457896817486247,0.9705535924617197,0.7545787545787546,466.8021844660194,71.89071699046315,176.11165048543688,194.76577669902912,632.0347847003402,0.22978289144662561,0.1917171972613082,0.9391845747610537
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,49,171.0,60.3492424049175,0.5900140169961687,0.9535664570786907,3.3202439506954975,27.782807512737605,8.367700664560473,0.9661016949152542,0.7633928571428571,571.719298245614,89.96934261199121,179.05263157894737,2.9005847953216373,2085.002810846558,0.21962680956395947,0.18285893162563405,0.8234967412655015
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,50,672.0,101.59797974644665,0.8181048978421586,0.8546168130665733,1.9258205264126793,40.64583682131289,21.10572416476726,0.9725036179450073,0.8,746.9047619047619,161.1372340323923,193.98363095238096,131.36458333333334,602.2091380494525,0.1835353264622677,0.14652915191972393,0.940547689839428
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,51,744.0,103.32590180780451,0.8757182303237299,0.5992667055208978,1.2491420796919235,34.61472005302976,27.71079496542683,0.96248382923674,0.7058823529411765,543.010752688172,71.56931291444933,193.53360215053763,16.697580645161292,840.4250778659674,0.28055581931489504,0.24137895211432828,0.9205460382311367
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,52,982.0,123.9827560572969,0.8027841317088571,0.8590293169646,1.9534058260167952,49.47483818838122,25.327475494053246,0.9742063492063492,0.7115942028985507,651.9338085539715,118.20954976376633,197.949083503055,289.26374745417513,486.15811566437367,0.28668422584671494,0.24649307376666746,0.9587093115299523
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,53,688.0,103.49747468305833,0.8071212763516329,0.8431105318306263,1.8596337274552097,40.4161175575116,21.733375212988033,0.9649368863955119,0.7166666666666667,469.81976744186045,67.66806866037324,209.97238372093022,617.5377906976744,813.8469109996227,0.2579993421544444,0.22658355829107152,0.9330023168535768
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,54,809.0,107.84062043356595,0.8741654345780919,0.729549176549337,1.4621414482599178,39.20932361333156,26.81636832058502,0.9723557692307693,0.7884990253411306,617.875154511743,110.93451999416517,209.6229913473424,71.7911001236094,486.52300579932603,0.2074076547460802,0.1612324837139531,0.9508488511716879
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,55,859.0,116.91168824543142,0.7897455073714758,0.849138726912374,1.8933302282009774,45.85328463994324,24.218323859706476,0.9717194570135747,0.7230639730639731,657.9243306169965,118.57763984951735,215.92898719441212,251.63213038416762,442.4897964062361,0.2765438280486829,0.2332683404047584,0.9522829268529975
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,56,613.0,100.56854249492379,0.7616334796021116,0.8767801575433412,2.079471506034634,40.38536879949123,19.420977244599285,0.9563182527301092,0.6136136136136137,508.884176182708,86.15963385797274,212.40130505709624,478.6574225122349,537.9748888846119,0.3645964293685093,0.3312482704109187,0.9491789062847119
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,57,806.0,106.32590180780453,0.8959148930416251,0.694611363284839,1.3900758753139317,37.80966850972991,27.199715627890495,0.9664268585131894,0.7575187969924813,458.88585607940445,52.879063984623976,218.9466501240695,169.53349875930522,729.1912024806579,0.2180492416631622,0.18282751135359235,0.9290191205375875
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,58,713.0,100.32590180780451,0.8901706059302659,0.570928135145602,1.218026738312873,33.46769741684077,27.476980893866035,0.9609164420485176,0.7231237322515213,475.05890603085555,70.55809902437612,216.60589060308556,412.3899018232819,714.0816248913458,0.2509596166809263,0.21625224431137346,0.9398988665767288
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,59,550.0,89.74011537017762,0.8582213345308871,0.778762758227741,1.5940864428518287,33.61368666058382,21.086489262432195,0.9615384615384616,0.6539833531510107,544.3127272727273,78.97857259361948,222.40727272727273,551.2436363636364,824.286747888813,0.3100046338429095,0.2839124927474906,0.9309862185374824
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,60,728.0,104.91168824543142,0.8311769515530073,0.814105442122685,1.7220089288276332,40.10396620548126,23.28905822386448,0.9591567852437418,0.728,572.5714285714286,106.29344803778538,237.94505494505495,12.391483516483516,562.4649065170937,0.25104046680213865,0.21499932013746761,0.9547413692123968
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,61,768.0,107.01219330881976,0.8427612396056309,0.7831827895399873,1.6082560424580474,39.80697160949877,24.751638146285504,0.9576059850374065,0.7773279352226721,774.3268229166666,167.64214649225636,244.33203125,287.2994791666667,575.6972896378167,0.20043244564664883,0.15905361272053092,0.9457458444045437
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,62,534.0,91.59797974644667,0.7997961897336957,0.871366789517927,2.038186808771557,37.269366049649705,18.285549631298252,0.9638989169675091,0.7416666666666667,596.3295880149813,101.93820181716916,250.40074906367042,199.47378277153558,958.6443483709047,0.22598869033117505,0.19844508354629092,0.9241134106849763
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,63,720.0,98.5685424949238,0.9312487243067027,0.4323149899857715,1.108988437493341,32.082649078082035,28.92965155759316,0.975609756097561,0.7272727272727273,475.04027777777776,86.51168700708436,248.33333333333334,385.075,538.5104427899666,0.2571753572271272,0.22090462000241734,0.9504216959475965
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,64,605.0,93.01219330881975,0.8787907310454401,0.7007512941170762,1.4017270506616275,33.22955110856143,23.706149562339395,0.9572784810126582,0.75625,617.8033057851239,96.4847574429446,262.48429752066113,107.44628099173553,1142.0713319052209,0.2356958424580069,0.18109045208660735,0.8467644709683881
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,65,668.0,97.1543289325507,0.8893280977812882,0.6616337661697667,1.3336406876183213,33.81421488981119,25.35481648373987,0.9653179190751445,0.7068783068783069,477.53443113772454,83.56341677360966,267.02095808383234,488.4940119760479,594.8967362158545,0.2720406836472876,0.23696278182005548,0.9446244978294083
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,66,705.0,99.15432893255071,0.9011054612401428,0.4071752847710156,1.0948704889230865,31.564529283085445,28.82946394338593,0.9710743801652892,0.7106854838709677,481.01418439716315,83.20324477234556,269.67517730496456,410.3900709219858,641.4137812174963,0.2654190241148951,0.23122504477168265,0.9471493190971229
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,67,551.0,97.59797974644665,0.7269085998902959,0.9051035183975286,2.3518826866968108,40.71284470325297,17.31074637929056,0.9532871972318339,0.6904761904761905,543.010889292196,96.90206793828247,264.7477313974592,573.4301270417423,805.3396514935894,0.28926985655932547,0.25306263613278235,0.9312898621174376
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,68,1055.0,120.22539674441617,0.9172123332396908,0.4048705155529595,1.0936443598024794,38.496706063828334,35.20038824209831,0.9759481961147086,0.7514245014245015,579.2985781990521,84.52493923942636,273.3649289099526,641.1488151658767,665.183879169075,0.24023103828001696,0.20198248915598604,0.9405812548895394
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,69,623.0,94.18376618407358,0.8825631799721564,0.7143418484143063,1.4289860060485027,33.81819422399811,23.665868021698635,0.9599383667180277,0.7866161616161617,612.8410914927769,140.41953459229535,283.47993579454254,72.36276083467095,602.3678488348213,0.18825443898827796,0.14767403829760126,0.9438337736675848
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,70,456.0,81.9411254969543,0.8534358003833576,0.7526294955417792,1.518731443194507,29.911603029532678,19.69512329751761,0.96,0.7402597402597403,732.921052631579,138.7357955262285,282.0416666666667,106.84429824561404,1104.8935986852741,0.23570684202127018,0.19688759565803743,0.9021464073008677
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,71,1179.0,132.71067811865476,0.8412245383568843,0.7564587655128286,1.5289552307817251,48.096882446389316,31.457351711860337,0.9695723684210527,0.7017857142857142,908.9737065309585,188.9850804476605,300.6005089058524,349.7311280746395,510.39618906073565,0.2892174178270924,0.24931084778091597,0.9588767087225886
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,72,782.0,106.08326112068522,0.8732184297048994,0.7418520536923093,1.4912828737912847,38.61859298989065,25.896222419366154,0.9654320987654321,0.7621832358674464,687.1432225063938,135.18461355889633,298.71227621483376,268.99488491048595,629.1914465072433,0.21976957601466607,0.17783496339315918,0.9470407077583418
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,73,644.0,96.66904755831213,0.8660059023712834,0.7312289575907206,1.4659916892110314,34.81636140930674,23.74935797081103,0.9611940298507463,0.736,487.8229813664596,87.98978113200441,298.8524844720497,529.5481366459627,604.2920273109218,0.23669873191113416,0.2019053573445265,0.9387355959967991
IXMtest_A02_s1_w1051DAA7C-7042-435F-99F0-1E847D9B42CB.tif,74,213.0,63.798989873223334,0.6576000873847005,0.9291345899606646,2.704590908083335,27.875512605188955,10.306739005102818,0.9726027397260274,0.7607142857142857,824.7840375586854,185.2231754444521,310.23474178403757,3.7464788732394365,790.2889917695425,0.21356743294734393,0.18858402473765618,0.9272892232019784
